id,handle,title,published,body_html_uk,body_html_en
5edecc19-a8ef-46be-9082-48673f7c7c87,shtany-inner-flame,Штани Inner Flame,true,"<p>Штани з гладкої преміальної екошкіри мають високу посадку та бокові розрізи внизу, що забезпечують комфорт руху й візуально подовжують силует.</p>
<p>Модель доповнена принтованою підкладою.</p>
<p>Продумана конструкція і точність крою забезпечують ідеальну посадку та комфорт у русі.</p>
<p><strong>СКЛАД</strong></p>
<p><b><i>Екошкіра</i></b>: поліестер-65%; поліуретан-35%</p>
<p><strong>Підклада</strong>: віскоза-100%</p>
<p><strong>ТІЛЬКИ СУХА ХІМЧИСТКА!</strong></p>","<p>Trousers crafted from smooth premium faux leather feature a high rise and side slits at the hem, ensuring ease of movement and visually elongating the silhouette.</p>
<p>The model is finished with a printed lining.</p>
<p>A thoughtfully engineered construction and precision tailoring guarantee a flawless fit and comfort in motion.</p>
<p><strong>COMPOSITION</strong></p>
<p><b><i>Faux Leather</i></b>: polyester 65%; polyurethane 35%</p>
<p><strong>Lining</strong>: viscose 100%</p>
<p><strong>DRY CLEAN ONLY!</strong></p>"
e5d4eeab-6f25-41b0-815a-4c625088dce9,komplekt-feminine-armor,Feminine Armor,true,"<p>Силуетний двобортний жилет, приталеного крою, з відворотами та лацканами.<br>Виконаний із преміальної фактурної екошкіри, з тисненням, що нагадує структуру рептилії.<br>Бокові складки формують витончену лінію талії.<br>Застібка спереду на два ґудзики.</p>
<p>Штани розкльошеного крою, із фактурної екошкіри преміумкласу.<br>Вибудовують елегантну вертикаль, що підкреслює стрункість, додаючи образу гармонійних пропорцій.</p>
<p>Блуза, з об’ємними рукавами, видовженими манжетами та акцентним загостреним коміром додає вишуканості та графічності.</p>
<p><strong>СКЛАД ЕКОШКІРИ</strong></p>
<p>поліестер-65%; поліуретан-35%</p>
<p><strong>СКЛАД БЛУЗИ</strong></p>
<p>котон-95%; еластан-5%</p>
<p><strong>ТІЛЬКИ СУХА ХІМЧИСТКА!</strong></p>","<p>A fitted double-breasted vest with lapels and a tailored cut.<br>Crafted from premium textured faux leather featuring reptile-like embossing.<br>Side pleats form a refined waistline.<br>Two-button front fastening.</p>
<p>Flared trousers, crafted from premium textured faux leather.<br>They build an elegant vertical line that highlights a slender figure, lending harmonious proportions to the look.</p>
<p>The blouse, featuring voluminous sleeves, elongated cuffs, and a bold pointed collar, adds sophistication and graphic precision.</p>
<p><strong>FAUX LEATHER COMPOSITION</strong></p>
<p>polyester 65%; polyurethane 35%</p>
<p><strong>BLOUSE COMPOSITION</strong></p>
<p>cotton 95%; elastane 5%</p>
<p><strong>DRY CLEAN ONLY!</strong></p>"
0baa77bb-2187-4942-813e-91b16dd6f536,keyp-art-of-restraint,Кейп Art Of Restraint,true,"<p>Розкішний кейп, із відворотами, лацканами та двома клапанами спереду.<br>Виконаний із мʼякого твіду.<br>Підкладка — анімалістична, контрастна, проглядає під час руху, додаючи глибини та характеру.<br>Пояс додає образу завершеності та можливість варіювати стилі.</p>
<p><strong>СКЛАД</strong></p>
<p><em><strong>Твід</strong></em>: бавовна-100%</p>
<p><em><strong>Підклада</strong></em>: віскоза-100%</p>","<p>A luxurious cape featuring lapels and two front flaps.<br>Crafted from soft tweed.<br>The lining—animalistic and contrasting—peeks through during movement, adding depth and character.<br>The belt brings a polished finish to the look and offers versatile styling options.</p>
<p><strong>COMPOSITION</strong></p>
<p><em><strong>Tweed</strong></em>: cotton 100%</p>
<p><em><strong>Lining</strong></em>: viscose 100%</p>"
57f94f1d-3b51-40ff-971d-fb8531458731,zhyletka-midnight-balance,Жилетка Midnight Balance,true,"<p>Двобортний силуетний жилет, із V-подібним вирізом.<br>Талія підкреслена конструктивними защіпками, які формують делікатні складки й додають фігурі виразності.<br>Декорований розʼємним шкіряним коміром, із квітковим тисненням, що застібається на ґудзики.</p>
<p><strong>СКЛАД</strong></p>
<p>поліестер-65%; поліуретан-35%</p>
<p><strong>ЛИШЕ СУХА ХІМЧИСТКА!</strong></p>","<p>A double-breasted fitted vest with a V-neckline.<br>The waist is defined by engineered darts that form delicate pleats, adding bold expression to the figure.<br>Decorated with a detachable leather collar featuring floral embossing, fastening with buttons.</p>
<p><strong>COMPOSITION</strong></p>
<p>polyester 65%; polyurethane 35%</p>
<p><strong>DRY CLEAN ONLY!</strong></p>"
c0825314-ce3b-4d18-9336-28e683930342,pidzhak-sculpted-grace,Піджак Sculpted Grace,true,"<p>Двобортний піджак, виконаний із м’якого твіду.<br>Відвороти та широкі лацкани формують чіткий силует.<br>Розрізи на рукавах створюють делікатний акцент, а талія підкреслена конструктивними защіпками, що формують м’які складки й окреслюють жіночність ліній.<br>Підкладка — принтована, контрастна, проглядає під час руху, додаючи глибини та характеру.<br>Дизайнерська баска, з анімалістичним принтом, завʼязується позаду й візуально структурує талію.</p>
<p><strong>СКЛАД</strong></p>
<p><em><strong>Твід</strong></em>: бавовна-100%</p>
<p><em><strong>Підклада</strong></em>: віскоза-100%</p>
<p>ВАРТІСТЬ КОСТЮМУ ВКАЗАНО БЕЗ ВАРТОСТІ БАСКИ.</p>","<p>A double-breasted jacket crafted from soft tweed.<br>Lapels and wide collars define a sharp silhouette.<br>Sleeve slits create a delicate accent, while the waist is defined by engineered darts that form soft pleats, highlighting the feminine lines.<br>The lining—printed and contrasting—peeks through during movement, adding depth and character.<br>A designer basque with an animal print ties at the back, visually structuring the waist.</p>
<p><strong>COMPOSITION</strong></p>
<p><em><strong>Tweed</strong></em>: cotton 100%</p>
<p><em><strong>Lining</strong></em>: viscose 100%</p>
<p>THE SUIT PRICE DOES NOT INCLUDE THE BASQUE.</p>"
4dff4e3e-4a2d-4d2f-8779-cfbf611e50ca,pidzhak-silent-power,Піджак Silent Power,true,"<p>Двобортний піджак, виконаний із м’якого твіду.<br>Відвороти та широкі лацкани формують чіткий силует.<br>Розрізи на рукавах створюють делікатний акцент, а талія підкреслена конструктивними защіпками, що формують м’які складки й окреслюють жіночність ліній.<br>Дизайнерська баска, зі шкіряною вставкою, завʼязується позаду й візуально структурує талію.</p>
<p><strong>СКЛАД</strong></p>
<p><em><strong>Твід</strong></em>: бавовна-100%</p>
<p><em><strong>Підклада</strong></em>: віскоза-100%</p>
<p>ВАРТІСТЬ ПІДЖАКА ВКАЗАНО БЕЗ ВАРТОСТІ БАСКИ.</p>","<p>A double-breasted jacket crafted from soft tweed.<br>Lapels and wide collars define a sharp silhouette.<br>Sleeve slits create a delicate accent, while the waist is defined by engineered darts that form soft pleats, highlighting the feminine lines.<br>A designer basque with a leather insert ties at the back, visually structuring the waist.</p>
<p><strong>COMPOSITION</strong></p>
<p><em><strong>Tweed</strong></em>: cotton 100%</p>
<p><em><strong>Lining</strong></em>: viscose 100%</p>
<p>THE JACKET PRICE DOES NOT INCLUDE THE BASQUE.</p>"
350067e5-42ed-4c3e-81e8-d54c885d768f,zhaket-echo-of-elegance,Жакет Echo of Elegance,true,"<p>Двобортний силуетний жакет, із V-подібним вирізом та м’яко окресленою лінією плеча.</p>
<p>Талія підкреслена конструктивними защіпками, які формують делікатні складки й додають фігурі виразності.</p>
<p>Рукави — об’ємні у верхній частині, з м’яким округленням внизу.<br>Підкладка — принтована, контрастна, проглядає під час руху, додаючи глибини та характеру.</p>
<p>Декорований розʼємним замшевим коміром, із шкіряною вставкою та декоративними прострочками, що застібається на ґудзики.</p>
<p><strong>СКЛАД</strong></p>
<p><strong><em>Екошкіра</em></strong>: поліестер-65%; поліуретан-35%</p>
<p><strong><em>Підклада</em></strong>: віскоза-100%</p>
<p><strong>ЛИШЕ СУХА ХІМЧИСТКА!</strong></p>","<p>A double-breasted fitted jacket featuring a V-neckline and a softly defined shoulder line.</p>
<p>The waist is defined by engineered darts that form delicate pleats, adding bold expression to the figure.</p>
<p>The sleeves are voluminous at the top, finishing with a soft rounding at the hem.<br>The lining—printed and contrasting—peeks through during movement, adding depth and character.</p>
<p>Decorated with a detachable suede collar featuring a leather insert and decorative topstitching, fastening with buttons.</p>
<p><strong>COMPOSITION</strong></p>
<p><strong><em>Faux Leather</em></strong>: polyester 65%; polyurethane 35%</p>
<p><strong><em>Lining</em></strong>: viscose 100%</p>
<p><strong>DRY CLEAN ONLY!</strong></p>"
46b2657a-6d29-4203-bc30-7dfe6f01285f,zhaket-whispered-shape,Жакет Whispered Shape,true,,
3eb40cad-477d-4f59-a6ac-ddcd0c998566,sculpted-grace,Sculpted Grace,true,"<p>Двобортний піджак, виконаний із м’якого твіду.<br>Відвороти та широкі лацкани формують чіткий силует.<br>Розрізи на рукавах створюють делікатний акцент, а талія підкреслена конструктивними защіпками, що формують м’які складки й окреслюють жіночність ліній.<br>Підкладка — принтована, контрастна, проглядає під час руху, додаючи глибини та характеру.<br>Дизайнерська баска, з анімалістичним принтом, завʼязується позаду й візуально структурує талію.</p>
<p>Спідниця класичного приталеного крою.<br>Міді-довжина підкреслює пропорції, а глибокий розріз позаду додає руху.<br>Застібка — потаємна блискавка.</p>
<p><strong>СКЛАД</strong></p>
<p><em><strong>Твід</strong></em>: бавовна-100%</p>
<p><em><strong>Підклада</strong></em>: віскоза-100%</p>
<p>ВАРТІСТЬ КОСТЮМУ ВКАЗАНО БЕЗ ВАРТОСТІ БАСКИ.</p>","<p>A double-breasted jacket crafted from soft tweed.<br>Lapels and wide collars define a sharp silhouette.<br>Sleeve slits create a delicate accent, while the waist is defined by engineered darts that form soft pleats, highlighting the feminine lines.<br>The lining—printed and contrasting—peeks through during movement, adding depth and character.<br>A designer basque with an animal print ties at the back, visually structuring the waist.</p>
<p>A classic fitted skirt.<br>The midi length accentuates proportions, while a deep back slit adds movement.<br>Fastens with a concealed zipper.</p>
<p><strong>COMPOSITION</strong></p>
<p><em><strong>Tweed</strong></em>: cotton 100%</p>
<p><em><strong>Lining</strong></em>: viscose 100%</p>
<p>THE SUIT PRICE DOES NOT INCLUDE THE BASQUE.</p>"
5848d981-3ae8-458f-bbe7-46605ed4f7c3,whispered-shape,Whispered Shape,true,"<p>Двобортний силуетний жакет, із V-подібним вирізом та м’яко окресленою лінією плеча.<br>Талія підкреслена конструктивними защіпками, які формують делікатні складки й додають фігурі виразності.<br>Рукави — об’ємні у верхній частині, з м’яким округленням внизу.<br>Підкладка — анімалістична, контрастна, проглядає під час руху, додаючи глибини та характеру.</p>
<p>Стилізований розʼємним шкіряним коміром, який можна придбати в категорії «<em>АКСЕСУАРИ</em>»</p>
<p>Штани-кльош, з високою посадкою, чудово завершують образ, створюючи стильний і витончений силует.</p>
<p>Костюм виконано з поєднанням текстурної твідової тканини та гладкої екошкіри, що надає образу неповторного контрасту .</p>
<p><strong>СКЛАД</strong></p>
<p><em><strong>Твід</strong></em>: бавовна-100%</p>
<p><em><strong>Екошкіра</strong></em>: поліестер-65%; поліуретан-35%</p>
<p><em><strong>Підклада</strong>:<span> </span></em>віскоза-100%</p>
<p><strong>ТІЛЬКИ СУХА ХІМЧИСТКА!</strong></p>","<p>A double-breasted fitted jacket featuring a V-neckline and a softly defined shoulder line.<br>The waist is defined by engineered darts that form delicate pleats, adding bold expression to the figure.<br>The sleeves are voluminous at the top, finishing with a soft rounding at the hem.<br>The lining—animalistic and contrasting—peeks through during movement, adding depth and character.</p>
<p>Styled with a detachable leather collar, which can be purchased in the ""<em>ACCESSORIES</em>"" category.</p>
<p>High-waisted flared trousers perfectly complete the look, creating a stylish and refined silhouette.</p>
<p>The suit is crafted from a blend of textured tweed and smooth faux leather, lending the look an unmistakable contrast.</p>
<p><strong>COMPOSITION</strong></p>
<p><em><strong>Tweed</strong></em>: cotton 100%</p>
<p><em><strong>Faux Leather</strong></em>: polyester 65%; polyurethane 35%</p>
<p><em><strong>Lining</strong>:<span> </span></em>viscose 100%</p>
<p><strong>DRY CLEAN ONLY!</strong></p>"
78a6db60-08e7-42e8-9fdc-0fb7344a2f43,silent-power,Silent Power,true,"<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_c83238d4ea303049"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>Двобортний жакет, виконаний із м’якого твіду.<br>Відвороти та широкі лацкани формують чіткий силует.<br>Розрізи на рукавах створюють делікатний акцент, а талія підкреслена конструктивними защіпками, що формують м’які складки й окреслюють жіночність ліній.<br>Дизайнерська баска, зі шкіряною вставкою, завʼязується позаду й візуально структурує талію.</p>
<p>Спідниця класичного приталеного крою.<br>Міді-довжина підкреслює пропорції, а глибокий розріз позаду додає руху.<br>Застібка — потаємна блискавка.</p>
<p><strong>СКЛАД</strong></p>
<p><em><strong>Твід</strong></em>: бавовна-100%</p>
<p><em><strong>Підклада</strong></em>: віскоза-100%</p>
<p>ВАРТІСТЬ КОСТЮМУ ВКАЗАНО БЕЗ ВАРТОСТІ БАСКИ.</p>
</div>
</div>","<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_c83238d4ea303049"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>A double-breasted jacket crafted from soft tweed.<br>Lapels and wide collars define a sharp silhouette.<br>Sleeve slits create a delicate accent, while the waist is defined by engineered darts that form soft pleats, highlighting the feminine lines.<br>A designer basque with a leather insert ties at the back, visually structuring the waist.</p>
<p>A classic fitted skirt.<br>The midi length accentuates proportions, while a deep back slit adds movement.<br>Fastens with a concealed zipper.</p>
<p><strong>COMPOSITION</strong></p>
<p><em><strong>Tweed</strong></em>: cotton 100%</p>
<p><em><strong>Lining</strong></em>: viscose 100%</p>
<p>THE SUIT PRICE DOES NOT INCLUDE THE BASQUE.</p>
</div>
</div>"
45361fcd-d521-4e27-9865-a16ae7cc71c2,art-of-restraint,Art Of Restraint,true,"<p>Розкішний кейп, із відворотами, лацканами та двома клапанами спереду.<br>Виконаний із мʼякого твіду.<br>Підкладка — анімалістична, контрастна, проглядає під час руху, додаючи глибини та характеру.<br>Пояс додає образу завершеності та можливість варіювати стилі.</p>
<p>Штани-кльош, з високою посадкою. Виконані із двох матеріалів — м’якого твіду та гладкої преміальної екошкіри.<br>Граючи на контрасті фактур, створюють відчуття зухвалої розкоші.</p>","<p>A luxurious cape featuring lapels and two front flaps.<br>Crafted from soft tweed.<br>The lining—animalistic and contrasting—peeks through during movement, adding depth and character.<br>The belt brings a polished finish to the look and offers versatile styling options.</p>
<p>High-waisted flared trousers. Crafted from two materials—soft tweed and smooth premium faux leather.<br>Playing on the contrast of textures, they evoke a sense of daring luxury.</p>"
20e98e17-ee4e-41f5-ba32-c8445943bb16,shades-of-confidence,Shades Of Confidence,true,"<p>Двобортний піджак, із відворотами та лацканами.<br>Розрізи на рукавах створюють делікатний акцент, а талія підкреслена конструктивними защіпками, що формують м’які складки й окреслюють жіночність ліній.<br>Підкладка — принтована, контрастна, проглядає під час руху, додаючи глибини та характеру.<br>Стилізований дизайнерською баскою, з анімалістичним принтом, на плечі, що створює ефект асиметрії та додає образу виразності.</p>
<p>Штани-кльош, з високою посадкою, чудово завершують образ, створюючи стильний і витончений силует.</p>
<p>Костюм виконано з поєднанням текстурної твідової тканини та гладкої екошкіри, що надає образу неповторного контрасту .</p>
<p><strong>СКЛАД</strong></p>
<p><em><strong>Твід</strong></em>: бавовна-100%</p>
<p><em><strong>Екошкіра</strong></em>: поліестер-65%; поліуретан-35%</p>
<p><strong><em>Підклада</em></strong>: віскоза-100%</p>
<p>ВАРТІСТЬ КОСТЮМУ ВКАЗАНО БЕЗ ВАРТОСТІ БАСКИ</p>","<p>A double-breasted jacket featuring lapels and a classic collar.<br>Sleeve slits create a delicate accent, while the waist is defined by engineered darts that form soft pleats, highlighting the feminine lines.<br>The lining—printed and contrasting—peeks through during movement, adding depth and character.<br>Styled with a designer basque featuring an animal print draped over the shoulder, creating an asymmetrical effect and bringing bold expressiveness to the look.</p>
<p>High-waisted flared trousers perfectly complete the look, creating a stylish and refined silhouette.</p>
<p>The suit is crafted from a blend of textured tweed and smooth faux leather, lending the look an unmistakable contrast.</p>
<p><strong>COMPOSITION</strong></p>
<p><em><strong>Tweed</strong></em>: cotton 100%</p>
<p><em><strong>Faux Leather</strong></em>: polyester 65%; polyurethane 35%</p>
<p><strong><em>Lining</em></strong>: viscose 100%</p>
<p>THE SUIT PRICE DOES NOT INCLUDE THE BASQUE</p>"
58ea3480-3a4c-4f32-9bf3-21973aa7bbcb,echo-of-elegance-ash-blue,Echo of Elegance,true,"<div class=""ng-tns-c2897356016-164"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-164 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-17"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-164 ng-star-inserted"" id=""processing-state-17-summary"" aria-hidden=""true""></div>
</section>
</div>
<div class=""response-content ng-tns-c3901716605-163"">
<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_dc674665e80c9cc1"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>Двобортний силуетний жакет, із V-подібним вирізом та м’яко окресленою лінією плеча.<br>Талія підкреслена конструктивними защіпками, які формують делікатні складки й додають фігурі виразності.<br>Рукави — об’ємні у верхній частині, з м’яким округленням внизу.<br>Підкладка — принтована, контрастна, проглядає під час руху, додаючи глибини та характеру.<br>Декорований розʼємним замшевим коміром, із шкіряною вставкою та декоративними прострочками, що застібається на ґудзики.</p>
<p>Спідниця класичного приталеного крою.<br>Міді-довжина підкреслює елегантність, а центральний розріз додає динаміки та візуально подовжує ноги.<br>Застібка — потаємна блискавка ззаду.</p>
<p><strong>СКЛАД</strong></p>
<p><strong><em>Екошкіра</em></strong>: поліестер-65%; поліуретан-35%</p>
<p><strong><em>Підклада</em></strong>: віскоза-100%</p>
<p><strong>ЛИШЕ СУХА ХІМЧИСТКА!</strong></p>
</div>
</div>
</div>","<div class=""ng-tns-c2897356016-164"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-164 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-17"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-164 ng-star-inserted"" id=""processing-state-17-summary"" aria-hidden=""true""></div>
</section>
</div>
<div class=""response-content ng-tns-c3901716605-163"">
<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_dc674665e80c9cc1"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>A double-breasted fitted jacket featuring a V-neckline and a softly defined shoulder line.<br>The waist is defined by engineered darts that form delicate pleats, adding bold expression to the figure.<br>The sleeves are voluminous at the top, finishing with a soft rounding at the hem.<br>The lining—printed and contrasting—peeks through during movement, adding depth and character.<br>Decorated with a detachable suede collar featuring a leather insert and decorative topstitching, fastening with buttons.</p>
<p>A classic fitted skirt.<br>The midi length underscores elegance, while a center slit adds dynamic movement and visually elongates the legs.<br>Fastens with a concealed back zipper.</p>
<p><strong>COMPOSITION</strong></p>
<p><strong><em>Faux Leather</em></strong>: polyester 65%; polyurethane 35%</p>
<p><strong><em>Lining</em></strong>: viscose 100%</p>
<p><strong>DRY CLEAN ONLY!</strong></p>
</div>
</div>
</div>"
aca41409-0c76-44fa-b596-81741159a0f4,inner-flame,Inner Flame,true,"<p>Двобортний силуетний жакет, із V-подібним вирізом та м’яко окресленою лінією плеча.<br>Талія підкреслена конструктивними защіпками, які формують делікатні складки й додають фігурі виразності.<br>Рукави — об’ємні у верхній частині, з м’яким округленням внизу.<br>Підкладка — принтована, контрастна, проглядає під час руху, додаючи глибини та характеру.<br>Декорований розʼємним замшевим коміром, із шкіряною вставкою та декоративними прострочками, що застібається на ґудзики.</p>
<p>Штани з гладкої преміальної екошкіри мають високу посадку та бокові розрізи внизу, що забезпечують комфорт руху й візуально подовжують силует.<br>Модель доповнена принтованою підкладою.<br>Продумана конструкція і точність крою забезпечують ідеальну посадку та комфорт у русі.</p>
<p><strong>СКЛАД</strong></p>
<p><b><i>Екошкіра</i></b>: поліестер-65%; поліуретан-35%</p>
<p><strong>Підклада</strong>: віскоза-100%</p>
<p><strong>ТІЛЬКИ СУХА ХІМЧИСТКА!</strong></p>","<p>A double-breasted fitted jacket featuring a V-neckline and a softly defined shoulder line.<br>The waist is defined by engineered darts that form delicate pleats, adding bold expression to the figure.<br>The sleeves are voluminous at the top, finishing with a soft rounding at the hem.<br>The lining—printed and contrasting—peeks through during movement, adding depth and character.<br>Decorated with a detachable suede collar featuring a leather insert and decorative topstitching, fastening with buttons.</p>
<p>Trousers crafted from smooth premium faux leather feature a high rise and side slits at the hem, ensuring ease of movement and visually elongating the silhouette.<br>The model is finished with a printed lining.<br>A thoughtfully engineered construction and precision tailoring guarantee a flawless fit and comfort in motion.</p>
<p><strong>COMPOSITION</strong></p>
<p><b><i>Faux Leather</i></b>: polyester 65%; polyurethane 35%</p>
<p><strong>Lining</strong>: viscose 100%</p>
<p><strong>DRY CLEAN ONLY!</strong></p>"
7b6a048d-87f2-4151-a97a-a8b787b925e1,zhyletka-feminine-armor,Жилетка Feminine Armor,true,"<p>Силуетний двобортний жилет, приталеного крою, з відворотами та лацканами.<br>Виконаний із преміальної фактурної екошкіри, з тисненням, що нагадує структуру рептилії.<br>Бокові складки формують витончену лінію талії.<br>Застібка спереду на два ґудзики.</p>
<p><strong>СКЛАД</strong></p>
<p>поліестер-65%; поліуретан-35%</p>
<p><strong>ТІЛЬКИ СУХА ХІМЧИСТКА!</strong></p>","<p>A fitted double-breasted vest with lapels and a tailored cut.<br>Crafted from premium textured faux leather featuring reptile-like embossing.<br>Side pleats form a refined waistline.<br>Two-button front fastening.</p>
<p><strong>COMPOSITION</strong></p>
<p>polyester 65%; polyurethane 35%</p>
<p><strong>DRY CLEAN ONLY!</strong></p>"
26cbcecf-67c8-4eb6-b227-512027a1a4e3,midnight-balance,Midnight Balance,true,"<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_a139e0eb324785c8"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<div class=""container"">
<div class=""product-image-summary-wrap"">
<div class=""product-image-summary"">
<div class=""product-image-summary-inner wd-grid-g"">
<div class=""summary entry-summary text-left wd-grid-col"">
<div class=""summary-inner wd-set-mb reset-last-child"">
<div class=""woocommerce-tabs wc-tabs-wrapper tabs-layout-accordion wd-opener-pos-right wd-opener-style-arrow wd-accordion wd-style-default wd-inited"" data-state=""first"" data-layout=""accordion"">
<div class=""wd-accordion-item"">
<div class=""entry-content woocommerce-Tabs-panel woocommerce-Tabs-panel--description wd-active wd-scroll wd-accordion-content"" id=""tab-description"" role=""tabpanel"" aria-labelledby=""tab-title-description"" data-accordion-index=""description"">
<div class=""wc-tab-inner wd-entry-content wd-scroll-content"">
<p>Двобортний силуетний жилет, із V-подібним вирізом.<br>Талія підкреслена конструктивними защіпками, які формують делікатні складки й додають фігурі виразності.<br>Декорований розʼємним шкіряним коміром, із квітковим тисненням, що застібається на ґудзики.</p>
<p>Спідниця класичного приталеного крою.<br>Виконана із фактурної екошкіри, із квітковим тисненням.<br>Міді-довжина підкреслює елегантність, а центральний розріз додає динаміки та візуально подовжує ноги.<br>Застібка — потаємна блискавка ззаду.</p>
<p><strong>СКЛАД</strong></p>
<p>поліестер-65%; поліуретан-35%</p>
<p><strong>ЛИШЕ СУХА ХІМЧИСТКА!</strong></p>
</div>
</div>
</div>
<div class=""wd-accordion-item"">
<div id=""tab-item-title-additional_information"" class=""wd-accordion-title tab-title-additional_information"" data-accordion-index=""additional_information""></div>
</div>
<div class=""wd-accordion-item"">
<div id=""tab-item-title-wd_additional_tab"" class=""wd-accordion-title tab-title-wd_additional_tab"" data-accordion-index=""wd_additional_tab""></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_a139e0eb324785c8"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<div class=""container"">
<div class=""product-image-summary-wrap"">
<div class=""product-image-summary"">
<div class=""product-image-summary-inner wd-grid-g"">
<div class=""summary entry-summary text-left wd-grid-col"">
<div class=""summary-inner wd-set-mb reset-last-child"">
<div class=""woocommerce-tabs wc-tabs-wrapper tabs-layout-accordion wd-opener-pos-right wd-opener-style-arrow wd-accordion wd-style-default wd-inited"" data-state=""first"" data-layout=""accordion"">
<div class=""wd-accordion-item"">
<div class=""entry-content woocommerce-Tabs-panel woocommerce-Tabs-panel--description wd-active wd-scroll wd-accordion-content"" id=""tab-description"" role=""tabpanel"" aria-labelledby=""tab-title-description"" data-accordion-index=""description"">
<div class=""wc-tab-inner wd-entry-content wd-scroll-content"">
<p>A double-breasted fitted vest with a V-neckline.<br>The waist is defined by engineered darts that form delicate pleats, adding bold expression to the figure.<br>Decorated with a detachable leather collar featuring floral embossing, fastening with buttons.</p>
<p>A classic fitted skirt.<br>Crafted from textured faux leather featuring a floral embossed pattern.<br>The midi length underscores elegance, while a center slit adds dynamic movement and visually elongates the legs.<br>Fastens with a concealed back zipper.</p>
<p><strong>COMPOSITION</strong></p>
<p>polyester 65%; polyurethane 35%</p>
<p><strong>DRY CLEAN ONLY!</strong></p>
</div>
</div>
</div>
<div class=""wd-accordion-item"">
<div id=""tab-item-title-additional_information"" class=""wd-accordion-title tab-title-additional_information"" data-accordion-index=""additional_information""></div>
</div>
<div class=""wd-accordion-item"">
<div id=""tab-item-title-wd_additional_tab"" class=""wd-accordion-title tab-title-wd_additional_tab"" data-accordion-index=""wd_additional_tab""></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>"
